0.000000e+00 12.99622 30745.31263 4.07606 3.84437 -9.40301 4.38189 783.74978 792.98200 0.02454 0 12.00000 10.92223 -2.10741 -2.52213 -0.34024 6.21676 6.45752 6.88882 2.75363 6.13265 4.76325 5.71773 4.71325 10.75175 8.76564 7.492380e-01 3.598400e-13 2.082430e-05 2.505300e-01 6.428650e-20 4.095530e-14 1.492590e-14 1.073690e-15 1.887380e-22 1.332600e-12 2.299220e-12 1.324370e-34 1.410680e-05 7.619560e-07 1.400010e-99 3.007050e-05 9.132720e-09 9.237190e-05 3.255670e-07 1.401720e-07 8.072350e-09 1.915890e-05 4.027080e-08 1.254560e-06 9.990790e-07 7.483760e-06 7.997970e-07 1.230780e-06 1.786240e-08 1.026740e-06 1.225410e-05 6.444510e-07 4.394710e-07 2.537700e-05 7.194490e-01 3.597490e-13 6.266140e-07 2.805430e-01 5.597580e-26 1.009250e-17 1.210600e-10 9.078210e-22 2.182730e-17 1.297180e-17 9.727470e-18 1.625550e-29 1.499680e-06 3.639150e-07 1.399590e-99 1.169500e-04 5.284450e-09 9.977000e-06 7.447320e-07 1.648160e-10 2.167700e-10 1.803020e-05 1.150800e-08 1.256030e-07 3.531830e-06 7.498940e-06 7.780370e-08 1.196740e-06 1.674940e-07 1.671090e-06 1.224620e-05 6.441690e-07 4.395420e-07 2.535130e-05
2.225244e+06 12.99622 30745.31263 4.07606 3.84437 -9.40301 4.38189 783.74978 792.98200 0.02454 0 12.00000 10.92223 -2.10741 -2.52213 -0.34024 6.21676 6.45752 6.88882 2.75363 6.13265 4.76325 5.71773 4.71325 10.75175 8.76564 7.492380e-01 3.598400e-13 2.082430e-05 2.505300e-01 6.428650e-20 4.095530e-14 1.492590e-14 1.073690e-15 1.887380e-22 1.332600e-12 2.299220e-12 1.324370e-34 1.410680e-05 7.619560e-07 1.400010e-99 3.007050e-05 9.132720e-09 9.237190e-05 3.255670e-07 1.401720e-07 8.072350e-09 1.915890e-05 4.027080e-08 1.254560e-06 9.990790e-07 7.483760e-06 7.997970e-07 1.230780e-06 1.786240e-08 1.026740e-06 1.225410e-05 6.444510e-07 4.394710e-07 2.537700e-05 7.194490e-01 3.597490e-13 6.266140e-07 2.805430e-01 5.597580e-26 1.009250e-17 1.210600e-10 9.078210e-22 2.182730e-17 1.297180e-17 9.727470e-18 1.625550e-29 1.499680e-06 3.639150e-07 1.399590e-99 1.169500e-04 5.284450e-09 9.977000e-06 7.447320e-07 1.648160e-10 2.167700e-10 1.803020e-05 1.150800e-08 1.256030e-07 3.531830e-06 7.498940e-06 7.780370e-08 1.196740e-06 1.674940e-07 1.671090e-06 1.224620e-05 6.441690e-07 4.395420e-07 2.535130e-05
2.225244e+06 12.99622 30745.31263 4.07606 3.84437 -9.40301 4.38189 783.74978 792.98200 0.02454 0 12.00000 10.92223 -2.10741 -2.52213 -0.34024 6.21676 6.45752 6.88882 2.75363 6.13265 4.76325 5.71773 4.71325 10.75175 8.76564 7.492380e-01 3.598400e-13 2.082430e-05 2.505300e-01 6.428650e-20 4.095530e-14 1.492590e-14 1.073690e-15 1.887380e-22 1.332600e-12 2.299220e-12 1.324370e-34 1.410680e-05 7.619560e-07 1.400010e-99 3.007050e-05 9.132720e-09 9.237190e-05 3.255670e-07 1.401720e-07 8.072350e-09 1.915890e-05 4.027080e-08 1.254560e-06 9.990790e-07 7.483760e-06 7.997970e-07 1.230780e-06 1.786240e-08 1.026740e-06 1.225410e-05 6.444510e-07 4.394710e-07 2.537700e-05 7.194490e-01 3.597490e-13 6.266140e-07 2.805430e-01 5.597580e-26 1.009250e-17 1.210600e-10 9.078210e-22 2.182730e-17 1.297180e-17 9.727470e-18 1.625550e-29 1.499680e-06 3.639150e-07 1.399590e-99 1.169500e-04 5.284450e-09 9.977000e-06 7.447320e-07 1.648160e-10 2.167700e-10 1.803020e-05 1.150800e-08 1.256030e-07 3.531830e-06 7.498940e-06 7.780370e-08 1.196740e-06 1.674940e-07 1.671090e-06 1.224620e-05 6.441690e-07 4.395420e-07 2.535130e-05
2.235903e+06 12.99621 30747.11338 4.07625 3.84475 -9.40163 4.38180 783.80452 792.93900 0.02455 0 12.00000 10.92233 -2.11007 -2.52549 -0.34732 6.21529 6.46102 6.88782 2.75247 6.13257 4.76559 5.71771 4.71372 10.75175 8.76564 7.491950e-01 3.598450e-13 2.075850e-05 2.505740e-01 6.088360e-20 4.070240e-14 1.483660e-14 1.031250e-15 1.873150e-22 1.314640e-12 2.257870e-12 1.316460e-34 1.405520e-05 7.626870e-07 1.400010e-99 3.031260e-05 9.108640e-09 9.215130e-05 3.275360e-07 1.394780e-07 8.050450e-09 1.915690e-05 4.019320e-08 1.251480e-06 1.004420e-06 7.483780e-06 7.979010e-07 1.231680e-06 1.788400e-08 1.027790e-06 1.225410e-05 6.444510e-07 4.394710e-07 2.537700e-05 7.192420e-01 3.597490e-13 6.253530e-07 2.807050e-01 5.242040e-26 1.008670e-17 1.209900e-10 8.657150e-22 2.182730e-17 1.272400e-17 9.492380e-18 1.628360e-29 1.496670e-06 3.638100e-07 1.399590e-99 1.170170e-04 5.284450e-09 9.942600e-06 7.425920e-07 1.634460e-10 2.154640e-10 1.802500e-05 1.148810e-08 1.253500e-07 3.536920e-06 7.498940e-06 7.742390e-08 1.195360e-06 1.668690e-07 1.673500e-06 1.224620e-05 6.441690e-07 4.395420e-07 2.535130e-05
2.246561e+06 12.99621 30748.91413 4.07643 3.84513 -9.40025 4.38172 783.85926 792.89500 0.02456 0 12.00000 10.92243 -2.11274 -2.52882 -0.35440 6.21381 6.46453 6.88682 2.75132 6.13250 4.76793 5.71769 4.71419 10.75175 8.76564 7.491520e-01 3.598490e-13 2.069300e-05 2.506180e-01 5.766070e-20 4.045110e-14 1.474790e-14 9.904840e-16 1.859020e-22 1.296930e-12 2.217260e-12 1.308600e-34 1.400370e-05 7.634180e-07 1.400010e-99 3.055680e-05 9.084640e-09 9.193110e-05 3.295170e-07 1.387880e-07 8.028600e-09 1.915500e-05 4.011580e-08 1.248400e-06 1.009790e-06 7.483810e-06 7.960080e-07 1.232580e-06 1.790550e-08 1.028830e-06 1.225410e-05 6.444510e-07 4.394710e-07 2.537700e-05 7.190350e-01 3.597490e-13 6.240940e-07 2.808670e-01 4.909080e-26 1.008090e-17 1.209210e-10 8.255630e-22 2.182730e-17 1.248100e-17 9.262960e-18 1.631170e-29 1.493650e-06 3.637060e-07 1.399590e-99 1.170850e-04 5.284450e-09 9.908320e-06 7.404570e-07 1.620880e-10 2.141660e-10 1.801980e-05 1.146830e-08 1.250980e-07 3.542010e-06 7.498940e-06 7.704600e-08 1.193990e-06 1.662460e-07 1.675910e-06 1.224620e-05 6.441690e-07 4.395420e-07 2.535130e-05
2.498712e+06 12.99610 30792.83615 4.08090 3.85394 -9.36763 4.37973 785.08234 791.88900 0.02480 0 12.00000 10.92499 -2.17082 -2.59942 -0.52213 6.17840 6.54182 6.86242 2.72320 6.13068 4.82200 5.71724 4.72576 10.75175 8.76564 7.480360e-01 3.599170e-13 1.920060e-05 2.517290e-01 1.586840e-20 3.533480e-14 1.287580e-14 3.789000e-16 1.627650e-22 9.391500e-13 1.439700e-12 1.192720e-34 1.282080e-05 7.753140e-07 1.400010e-99 3.645630e-05 8.545700e-09 8.672610e-05 3.754480e-07 1.232890e-07 7.514110e-09 1.910770e-05 3.828780e-08 1.175820e-06 1.141960e-06 7.484320e-06 7.511820e-07 1.253030e-06 1.821700e-08 1.055190e-06 1.225410e-05 6.444510e-07 4.394710e-07 2.537700e-05 7.157310e-01 3.597490e-13 6.070860e-07 2.841190e-01 1.099010e-26 1.063530e-17 1.200880e-10 2.795760e-22 2.172700e-17 8.274660e-18 5.435630e-18 1.692390e-29 1.431360e-06 3.620350e-07 1.399590e-99 1.178280e-04 5.296630e-09 9.231030e-06 6.950240e-07 1.393160e-10 1.917560e-10 1.789580e-05 1.104710e-08 1.197430e-07 3.674940e-06 7.498940e-06 6.858830e-08 1.158110e-06 1.517920e-07 1.734800e-06 1.224620e-05 6.441690e-07 4.395420e-07 2.535130e-05
2.762824e+06 12.99598 30842.56048 4.08567 3.86266 -9.33562 4.37776 786.19873 790.88700 0.02505 0 12.00000 10.92813 -2.22038 -2.65798 -0.69883 6.14006 6.60991 6.83527 2.69193 6.12874 4.87495 5.71674 4.73897 10.75175 8.76564 7.466810e-01 3.599440e-13 1.775840e-05 2.530930e-01 4.207560e-21 3.146660e-14 1.138240e-14 1.361070e-16 1.365790e-22 6.666990e-13 9.098610e-13 1.036480e-34 1.165410e-05 7.756660e-07 1.400010e-99 4.256920e-05 8.044980e-09 8.126620e-05 4.185240e-07 1.086400e-07 6.979430e-09 1.905180e-05 3.638140e-08 1.099900e-06 1.287700e-06 7.484880e-06 7.039230e-07 1.271530e-06 1.809880e-08 1.086490e-06 1.225410e-05 6.444510e-07 4.394710e-07 2.537700e-05 7.120330e-01 3.597490e-13 5.794290e-07 2.877400e-01 2.338840e-27 1.044720e-17 1.185770e-10 8.482030e-23 2.177710e-17 5.122710e-18 2.954610e-18 1.764010e-29 1.375620e-06 3.601640e-07 1.399590e-99 1.185770e-04 5.290540e-09 8.531000e-06 6.523790e-07 1.137630e-10 1.700200e-10 1.776230e-05 1.038720e-08 1.165470e-07 3.823840e-06 7.498940e-06 5.977230e-08 1.115580e-06 1.393160e-07 1.800940e-06 1.224620e-05 6.441690e-07 4.395420e-07 2.535130e-05
3.037555e+06 12.99585 30900.34346 4.09074 3.87075 -9.29784 4.37594 787.35754 789.94700 0.02533 0 12.00000 10.93186 -2.26566 -2.71549 -0.88364 6.09923 6.66991 6.80564 2.65780 6.12670 4.92607 5.71621 4.75377 10.75175 8.76564 7.450580e-01 3.599480e-13 1.638850e-05 2.547240e-01 1.133340e-21 2.828980e-14 1.000580e-14 4.603100e-17 1.143270e-22 4.644830e-13 5.604540e-13 9.038160e-35 1.052810e-05 7.664960e-07 1.400010e-99 4.877080e-05 7.588570e-09 7.568500e-05 4.572460e-07 9.503860e-08 6.437840e-09 1.898670e-05 3.443340e-08 1.022590e-06 1.445410e-06 7.485660e-06 6.553750e-07 1.286860e-06 1.763520e-08 1.122790e-06 1.225410e-05 6.444510e-07 4.394710e-07 2.537700e-05 7.079460e-01 3.597490e-13 5.508080e-07 2.917430e-01 5.199960e-28 1.042320e-17 1.183040e-10 2.421030e-23 2.172700e-17 3.118890e-18 1.570360e-18 1.845020e-29 1.327390e-06 3.572730e-07 1.399590e-99 1.191240e-04 5.272300e-09 7.906790e-06 6.151770e-07 9.332540e-11 1.489360e-10 1.761980e-05 9.908320e-09 1.145510e-07 3.971920e-06 7.498940e-06 5.284450e-08 1.069050e-06 1.270570e-07 1.866380e-06 1.224620e-05 6.441690e-07 4.395420e-07 2.535130e-05
3.302441e+06 12.99571 30960.51785 4.09575 3.87804 -9.25933 4.37430 788.39056 789.09100 0.02559 0 12.00000 10.93592 -2.30834 -2.76870 -1.06291 6.05924 6.71919 6.77592 2.62355 6.12478 4.97167 5.71568 4.76895 10.75175 8.76564 7.432760e-01 3.599560e-13 1.518890e-05 2.565050e-01 3.442510e-22 2.558060e-14 8.849930e-15 1.586100e-17 1.007820e-22 3.261140e-13 3.486180e-13 8.323770e-35 9.529720e-06 7.509310e-07 1.400010e-99 5.450170e-05 7.206260e-09 7.045550e-05 4.881520e-07 8.338160e-08 5.935400e-09 1.891820e-05 3.260390e-08 9.505390e-07 1.601590e-06 7.486430e-06 6.096770e-07 1.297180e-06 1.696350e-08 1.161250e-06 1.225410e-05 6.444510e-07 4.394710e-07 2.537700e-05 7.038820e-01 3.597490e-13 5.345640e-07 2.954610e-01 1.396370e-28 1.099010e-17 1.178960e-10 7.430190e-24 2.162720e-17 2.013720e-18 8.881780e-19 1.916460e-29 1.285290e-06 3.556310e-07 1.399590e-99 1.196740e-04 5.254120e-09 7.455900e-06 5.868130e-07 8.044520e-11 1.348960e-10 1.751860e-05 9.527960e-09 1.125900e-07 4.116230e-06 7.498940e-06 4.775290e-08 1.024470e-06 1.165470e-07 1.927520e-06 1.224620e-05 6.441690e-07 4.395420e-07 2.535130e-05
3.567873e+06 12.99555 31023.43979 4.10088 3.88518 -9.21939 4.37269 789.24922 788.25000 0.02587 0 12.00000 10.94039 -2.34868 -2.81547 -1.24355 6.01880 6.76200 6.74523 2.58814 6.12287 5.01417 5.71513 4.78488 10.75175 8.76564 7.413080e-01 3.599560e-13 1.409710e-05 2.584740e-01 1.091120e-22 2.324940e-14 7.932270e-15 5.348410e-18 8.302450e-23 2.276160e-13 2.150350e-13 7.107940e-35 8.614500e-06 7.310040e-07 1.400010e-99 5.998980e-05 6.872960e-09 6.542180e-05 5.132200e-07 7.301210e-08 5.456210e-09 1.884340e-05 3.083040e-08 8.816150e-07 1.761540e-06 7.487400e-06 5.654850e-07 1.302960e-06 1.616430e-08 1.202890e-06 1.225410e-05 6.444510e-07 4.394710e-07 2.537700e-05 7.012530e-01 3.597490e-13 5.029210e-07 2.993130e-01 3.651740e-29 1.100270e-17 1.180660e-10 2.075510e-24 2.162720e-17 1.198120e-18 4.627800e-19 2.002740e-29 1.252060e-06 3.539970e-07 1.399590e-99 1.202260e-04 5.223960e-09 6.952240e-06 5.628270e-07 6.437990e-11 1.162790e-10 1.737300e-05 9.127990e-09 1.098370e-07 4.270710e-06 7.516230e-06 4.218180e-08 9.780810e-07 1.076160e-07 1.987810e-06 1.224620e-05 6.441690e-07 4.395420e-07 2.535130e-05
